recorded_date_time,timezone,sensor_name_serial_number,gain_setting,battery_voltage,tempeature_celcius
2021-01-30T15:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T15:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T15:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T15:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.6
2021-01-30T15:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.9
2021-01-30T15:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T16:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T16:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T16:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.9
2021-01-30T16:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-01-30T16:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T16:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-01-30T16:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-01-30T16:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-01-30T16:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T16:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.9
2021-01-30T16:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-01-30T16:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.8
2021-01-30T17:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T17:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T17:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.9
2021-01-30T17:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T17:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.5
2021-01-30T17:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T17:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,2.6
2021-01-30T17:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T17:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T17:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T17:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T17:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T18:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T18:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T18:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T18:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T18:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T18:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T18:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T18:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T18:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T18:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T18:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.1
2021-01-30T18:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T19:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T19:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T19:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T19:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T19:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T19:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T19:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T19:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T19:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-30T19:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T19:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T19:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T20:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T20:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T20:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T20:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T20:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T20:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T20:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T20:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.3
2021-01-30T20:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T20:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T20:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T20:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T21:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-30T21:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T21:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T21:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T21:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T21:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T21:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T21:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T21:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T21:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T21:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T21:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T22:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T22:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T22:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T22:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T22:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T22:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T22:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-30T22:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T22:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-30T22:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T22:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-30T22:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T23:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-30T23:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-30T23:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T23:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T23:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.4
2021-01-30T23:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-30T23:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T23:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-30T23:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-30T23:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-30T23:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-30T23:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-31T00:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T00:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.6
2021-01-31T00:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T00:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T00:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-31T00:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T00:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T00:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T00:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T00:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T00:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T00:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T01:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T01:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-31T01:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-31T01:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-31T01:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T01:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T01:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T01:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T01:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T01:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T01:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T01:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T02:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T02:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T02:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T02:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T02:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-31T02:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-31T02:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T02:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T02:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T02:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T02:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T02:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T03:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T03:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T03:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T03:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.9
2021-01-31T03:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T03:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T03:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T03:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
NA,NA,NA,NA,NA,NA
2021-01-31T03:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T03:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.2
2021-01-31T03:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T04:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T04:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T04:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T04:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T04:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T04:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T04:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T04:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T04:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T04:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T04:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T04:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T05:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T05:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T05:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T05:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T05:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T05:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4
2021-01-31T05:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T05:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T05:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T05:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T05:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T05:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.5
2021-01-31T06:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,3.7
2021-01-31T06:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T06:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T06:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T06:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T06:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T06:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T06:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T06:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T06:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T06:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T06:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T07:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T07:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T07:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T07:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T07:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T07:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T07:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T07:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T07:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T07:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T07:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T07:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T08:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T08:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T08:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T08:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T08:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T08:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T08:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T08:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T08:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T08:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T08:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T08:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T09:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T09:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T09:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T09:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T09:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,7.1
2021-01-31T09:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T09:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T09:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T09:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T09:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T09:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T09:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T10:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T10:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T10:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T10:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T10:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T10:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T10:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T10:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T10:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T10:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T10:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T10:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T11:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T11:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T11:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T11:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T11:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T11:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T11:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T11:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T11:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T11:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T11:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T11:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,7.4
2021-01-31T12:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T12:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T12:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T12:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T12:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T12:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T12:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T12:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T12:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T12:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T12:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T12:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.6
2021-01-31T13:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T13:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T13:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.6
2021-01-31T13:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T13:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T13:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T13:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.4
2021-01-31T13:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T13:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T13:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T13:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T13:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T14:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T14:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.1
2021-01-31T14:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T14:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T14:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T14:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T15:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T15:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T15:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T15:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T15:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T15:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T15:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T15:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T15:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T15:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6
2021-01-31T15:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T15:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T16:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T16:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T16:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T16:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T16:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T16:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T16:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T16:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.4
2021-01-31T16:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T16:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T16:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T16:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T17:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T17:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T17:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T17:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T17:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.7
2021-01-31T17:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T17:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T17:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T17:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,4.8
2021-01-31T17:46:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
2021-01-31T17:51:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5
2021-01-31T17:56:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T18:01:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T18:06:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T18:11:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.8
2021-01-31T18:16:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T18:21:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.3
2021-01-31T18:26:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.5
2021-01-31T18:31:00Z,UTC,AudioMoth 24E144085F256717,medium,4,6.3
2021-01-31T18:36:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.2
2021-01-31T18:41:00Z,UTC,AudioMoth 24E144085F256717,medium,4,5.6
